mode,scenario_name,distance_label,target_distance_m,straight_line_distance_m,source_node,target_node,walkability_field,day_type,hour,seed_index,seed,steps,replicas,slices,config_file,output_dir,log_file,duration_sec,return_code
baseline_warm_start,d0400_dynwe17,d0400,400,399.89096238073773,24,318,dynwe17,weekend,17,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0400_dynwe17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0400_dynwe17/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0400_dynwe17__seed_045.log,32.196,0
baseline_warm_start,d0400_dynwe17,d0400,400,399.89096238073773,24,318,dynwe17,weekend,17,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0400_dynwe17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0400_dynwe17/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0400_dynwe17__seed_046.log,32.295,0
baseline_warm_start,d0400_dynwe21,d0400,400,399.89096238073773,24,318,dynwe21,weekend,21,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0400_dynwe21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0400_dynwe21/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0400_dynwe21__seed_042.log,32.231,0
baseline_warm_start,d0400_dynwe21,d0400,400,399.89096238073773,24,318,dynwe21,weekend,21,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0400_dynwe21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0400_dynwe21/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0400_dynwe21__seed_043.log,32.258,0
baseline_warm_start,d0400_dynwe21,d0400,400,399.89096238073773,24,318,dynwe21,weekend,21,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0400_dynwe21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0400_dynwe21/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0400_dynwe21__seed_044.log,32.505,0
baseline_warm_start,d0400_dynwe21,d0400,400,399.89096238073773,24,318,dynwe21,weekend,21,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0400_dynwe21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0400_dynwe21/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0400_dynwe21__seed_045.log,31.491,0
baseline_warm_start,d0400_dynwe21,d0400,400,399.89096238073773,24,318,dynwe21,weekend,21,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0400_dynwe21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0400_dynwe21/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0400_dynwe21__seed_046.log,31.325,0
baseline_warm_start,d0800_dynwd05,d0800,800,799.1359807833297,179,246,dynwd05,weekday,05,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd05/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd05__seed_042.log,31.467,0
baseline_warm_start,d0800_dynwd05,d0800,800,799.1359807833297,179,246,dynwd05,weekday,05,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd05/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd05__seed_043.log,31.29,0
baseline_warm_start,d0800_dynwd05,d0800,800,799.1359807833297,179,246,dynwd05,weekday,05,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd05/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd05__seed_044.log,31.326,0
baseline_warm_start,d0800_dynwd05,d0800,800,799.1359807833297,179,246,dynwd05,weekday,05,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd05/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd05__seed_045.log,31.264,0
baseline_warm_start,d0800_dynwd05,d0800,800,799.1359807833297,179,246,dynwd05,weekday,05,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd05/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd05__seed_046.log,31.26,0
baseline_warm_start,d0800_dynwd08,d0800,800,799.1359807833297,179,246,dynwd08,weekday,08,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd08/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd08__seed_042.log,31.124,0
baseline_warm_start,d0800_dynwd08,d0800,800,799.1359807833297,179,246,dynwd08,weekday,08,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd08/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd08__seed_043.log,31.394,0
baseline_warm_start,d0800_dynwd08,d0800,800,799.1359807833297,179,246,dynwd08,weekday,08,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd08/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd08__seed_044.log,31.193,0
baseline_warm_start,d0800_dynwd08,d0800,800,799.1359807833297,179,246,dynwd08,weekday,08,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd08/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd08__seed_045.log,31.07,0
baseline_warm_start,d0800_dynwd08,d0800,800,799.1359807833297,179,246,dynwd08,weekday,08,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd08/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd08__seed_046.log,31.327,0
baseline_warm_start,d0800_dynwd12,d0800,800,799.1359807833297,179,246,dynwd12,weekday,12,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd12/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd12__seed_042.log,32.87,0
baseline_warm_start,d0800_dynwd12,d0800,800,799.1359807833297,179,246,dynwd12,weekday,12,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd12/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd12__seed_043.log,32.85,0
baseline_warm_start,d0800_dynwd12,d0800,800,799.1359807833297,179,246,dynwd12,weekday,12,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd12/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd12__seed_044.log,33.241,0
baseline_warm_start,d0800_dynwd12,d0800,800,799.1359807833297,179,246,dynwd12,weekday,12,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd12/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd12__seed_045.log,33.162,0
baseline_warm_start,d0800_dynwd12,d0800,800,799.1359807833297,179,246,dynwd12,weekday,12,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd12.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd12/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd12__seed_046.log,32.6,0
baseline_warm_start,d0800_dynwd17,d0800,800,799.1359807833297,179,246,dynwd17,weekday,17,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd17/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd17__seed_042.log,32.86,0
baseline_warm_start,d0800_dynwd17,d0800,800,799.1359807833297,179,246,dynwd17,weekday,17,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd17/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd17__seed_043.log,33.323,0
baseline_warm_start,d0800_dynwd17,d0800,800,799.1359807833297,179,246,dynwd17,weekday,17,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd17/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd17__seed_044.log,33.537,0
baseline_warm_start,d0800_dynwd17,d0800,800,799.1359807833297,179,246,dynwd17,weekday,17,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd17/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd17__seed_045.log,33.37,0
baseline_warm_start,d0800_dynwd17,d0800,800,799.1359807833297,179,246,dynwd17,weekday,17,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd17.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd17/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd17__seed_046.log,33.706,0
baseline_warm_start,d0800_dynwd21,d0800,800,799.1359807833297,179,246,dynwd21,weekday,21,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd21/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd21__seed_042.log,33.673,0
baseline_warm_start,d0800_dynwd21,d0800,800,799.1359807833297,179,246,dynwd21,weekday,21,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd21/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd21__seed_043.log,33.423,0
baseline_warm_start,d0800_dynwd21,d0800,800,799.1359807833297,179,246,dynwd21,weekday,21,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd21/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd21__seed_044.log,32.029,0
baseline_warm_start,d0800_dynwd21,d0800,800,799.1359807833297,179,246,dynwd21,weekday,21,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd21/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd21__seed_045.log,32.553,0
baseline_warm_start,d0800_dynwd21,d0800,800,799.1359807833297,179,246,dynwd21,weekday,21,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwd21.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwd21/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwd21__seed_046.log,33.006,0
baseline_warm_start,d0800_dynwe05,d0800,800,799.1359807833297,179,246,dynwe05,weekend,05,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwe05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwe05/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwe05__seed_042.log,32.27,0
baseline_warm_start,d0800_dynwe05,d0800,800,799.1359807833297,179,246,dynwe05,weekend,05,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwe05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwe05/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwe05__seed_043.log,32.283,0
baseline_warm_start,d0800_dynwe05,d0800,800,799.1359807833297,179,246,dynwe05,weekend,05,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwe05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwe05/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwe05__seed_044.log,32.372,0
baseline_warm_start,d0800_dynwe05,d0800,800,799.1359807833297,179,246,dynwe05,weekend,05,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwe05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwe05/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwe05__seed_045.log,38.146,0
baseline_warm_start,d0800_dynwe05,d0800,800,799.1359807833297,179,246,dynwe05,weekend,05,4,46,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwe05.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwe05/seed_046,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwe05__seed_046.log,38.163,0
baseline_warm_start,d0800_dynwe08,d0800,800,799.1359807833297,179,246,dynwe08,weekend,08,0,42,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwe08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwe08/seed_042,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwe08__seed_042.log,37.933,0
baseline_warm_start,d0800_dynwe08,d0800,800,799.1359807833297,179,246,dynwe08,weekend,08,1,43,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwe08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwe08/seed_043,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwe08__seed_043.log,38.459,0
baseline_warm_start,d0800_dynwe08,d0800,800,799.1359807833297,179,246,dynwe08,weekend,08,2,44,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwe08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwe08/seed_044,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwe08__seed_044.log,38.097,0
baseline_warm_start,d0800_dynwe08,d0800,800,799.1359807833297,179,246,dynwe08,weekend,08,3,45,200,32,20,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/configs/baseline_warm_start/d0800_dynwe08.yaml,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/runs/baseline_warm_start/d0800_dynwe08/seed_045,/Users/tsun-yuanku/local/qa_course_platform_github_pages/SQA_Algorithm/outputs/path_routing/benchmarks/formal_modes_suite_01/logs/baseline_warm_start/d0800_dynwe08__seed_045.log,38.138,0
