id,isw,is,WIEH,wPSQ,wSE,wSW,wCRw,wEoS,wEoO,wEoP,wETV,wEuF,wSLQ,wDIS,wSLP,wSTR,wCTV,shdwd12,shdwd17,dynwd12,dynwd17,tempwd12,tempwd17,humwd12,humwd17,shdwd21,shdwd08,shdwd05,shdwe05,shdwe08,shdwe12,shdwe17,shdwe21,lgtwd05,lgtwd08,lgtwd12,lgtwd17,lgtwd21,lgtwe05,lgtwe08,lgtwe12,lgtwe17,lgtwe21,aqiwd05,aqiwd08,aqiwd12,aqiwd17,aqiwd21,aqiwe05,aqiwe08,aqiwe12,aqiwe17,aqiwe21,tempwd05,humwd05,tempwd08,humwd08,temwd12,huwd12,temwd17,huwd17,temwd21,huwd21,tempwe05,humwe05,termpwe08,humwe08,tempwe12,humwe12,tempwe17,humwe17,tempwe21,humwe21,trfwd05,trfwd08,trfwd12,trfwd17,trfwd21,trfwe05,trfwe08,trfwe12,trfwe17,trfwe21,dynwd05,dynwd08,dynwd21,dynwe08,dynwe05,dynwe12,dynwe17,dynwe21,cdynwd05,cdynwd08,cdynwd12,cdynwd17,cdynwd21,cdynwe05,cdynwe08,cdynwe12,cdynwe17,cdynwe21,cWIEH,urbantype,length,segment_id,part_idx,direction,source_node,target_node,segment_length,cost_dynwd12,cost_dynwd17,cost_dynwd05,cost_dynwd08,cost_dynwd21,cost_dynwe08,cost_dynwe05,cost_dynwe12,cost_dynwe17,cost_dynwe21,component_id
493,2.53,1.0,2.53,3,3.0,2.5,3,3,2,3.0,3,2,1,1,1,1,3,2,3,2.571,2.396,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.446,2.546,2.446,2.496,2.446,2.521,2.421,2.446,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,100.687,493:0,0,backward,23,144,100.687,112.832,113.707,113.457,112.957,113.457,113.207,113.457,113.082,113.582,113.457,0
494,2.07,1.5,1.38,3,1.5,1.0,2,3,2,3.0,2,1,1,1,1,2,3,3,3,1.816,1.691,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.641,1.741,1.641,1.691,1.641,1.766,1.616,1.641,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,66.464,494:0,0,forward,169,144,66.464,82.384,83.009,83.259,82.759,83.259,83.009,83.259,82.634,83.384,83.259,0
494,2.07,1.5,1.38,3,1.5,1.0,2,3,2,3.0,2,1,1,1,1,2,3,3,3,1.816,1.691,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.641,1.741,1.641,1.691,1.641,1.766,1.616,1.641,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,66.464,494:0,0,backward,144,169,66.464,82.384,83.009,83.259,82.759,83.259,83.009,83.259,82.634,83.384,83.259,0
495,1.83,2.0,0.915,1,3.0,1.5,2,1,2,3.0,3,1,2,1,2,2,2,3,3,1.291,1.416,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,3,3,1.316,1.265,1.316,1.415,1.316,1.441,1.341,1.316,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,163.736,495:0,0,forward,167,182,163.736,182.281,181.656,182.156,182.411,182.156,181.661,182.156,181.531,182.03099999999998,182.156,0
495,1.83,2.0,0.915,1,3.0,1.5,2,1,2,3.0,3,1,2,1,2,2,2,3,3,1.291,1.416,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,3,3,1.316,1.265,1.316,1.415,1.316,1.441,1.341,1.316,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,163.736,495:0,0,backward,182,167,163.736,182.281,181.656,182.156,182.411,182.156,181.661,182.156,181.531,182.03099999999998,182.156,0
496,2.18,1.0,2.18,2,3.0,2.0,3,3,3,1.5,3,2,1,1,1,1,1,3,3,2.376,2.251,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.201,2.351,2.201,2.301,2.201,2.326,2.176,2.201,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,167.29,496:0,0,forward,383,177,167.29,180.41,181.035,181.285,180.535,181.285,180.785,181.285,180.66,181.41,181.285,0
496,2.18,1.0,2.18,2,3.0,2.0,3,3,3,1.5,3,2,1,1,1,1,1,3,3,2.376,2.251,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.201,2.351,2.201,2.301,2.201,2.326,2.176,2.201,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,167.29,496:0,0,backward,177,383,167.29,180.41,181.035,181.285,180.535,181.285,180.785,181.285,180.66,181.41,181.285,0
497,2.33,1.0,2.33,3,3.0,2.5,3,3,3,1.5,3,1,1,1,1,1,2,3,3,2.481,2.356,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.306,2.406,2.306,2.356,2.306,2.431,2.281,2.306,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,117.379,497:0,0,forward,167,383,117.379,129.97400000000002,130.59900000000002,130.849,130.349,130.849,130.59900000000002,130.849,130.224,130.974,130.849,0
497,2.33,1.0,2.33,3,3.0,2.5,3,3,3,1.5,3,1,1,1,1,1,2,3,3,2.481,2.356,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.306,2.406,2.306,2.356,2.306,2.431,2.281,2.306,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,117.379,497:0,0,backward,383,167,117.379,129.97400000000002,130.59900000000002,130.849,130.349,130.849,130.59900000000002,130.849,130.224,130.974,130.849,0
498,2.36,1.5,1.573,3,3.0,1.0,2,3,3,3.0,2,2,2,2,1,2,2,1,3,1.851,1.676,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,1,3,3,3,3,3,3,1.776,1.876,1.776,1.826,1.776,1.801,1.801,1.776,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,31.424,498:0,0,forward,53,384,31.424,47.169,48.044,47.544,47.044,47.544,47.294,47.544,47.419,47.419,47.544,0
498,2.36,1.5,1.573,3,3.0,1.0,2,3,3,3.0,2,2,2,2,1,2,2,1,3,1.851,1.676,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,1,3,3,3,3,3,3,1.776,1.876,1.776,1.826,1.776,1.801,1.801,1.776,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,31.424,498:0,0,backward,384,53,31.424,47.169,48.044,47.544,47.044,47.544,47.294,47.544,47.419,47.419,47.544,0
499,2.6,1.0,2.6,3,3.0,3.0,3,3,3,3.0,3,1,3,2,1,1,2,3,3,2.67,2.645,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.545,2.595,2.545,2.545,2.545,2.62,2.57,2.545,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,campus,131.92,499:0,0,forward,181,384,131.92,143.57,143.695,144.195,143.945,144.195,144.195,144.195,143.82,144.07,144.195,0
499,2.6,1.0,2.6,3,3.0,3.0,3,3,3,3.0,3,1,3,2,1,1,2,3,3,2.67,2.645,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.545,2.595,2.545,2.545,2.545,2.62,2.57,2.545,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,campus,131.92,499:0,0,backward,384,181,131.92,143.57,143.695,144.195,143.945,144.195,144.195,144.195,143.82,144.07,144.195,0
500,2.69,1.0,2.69,3,3.0,2.5,3,3,2,3.0,3,1,2,3,1,1,3,2,3,2.683,2.658,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,2,3,3,2.558,2.658,2.558,2.608,2.558,2.533,2.583,2.558,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,campus,60.848,500:0,0,forward,54,55,60.848,72.43299999999999,72.55799999999999,73.05799999999999,72.55799999999999,73.05799999999999,72.80799999999999,73.05799999999999,73.18299999999999,72.93299999999999,73.05799999999999,0
500,2.69,1.0,2.69,3,3.0,2.5,3,3,2,3.0,3,1,2,3,1,1,3,2,3,2.683,2.658,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,2,3,3,2.558,2.658,2.558,2.608,2.558,2.533,2.583,2.558,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,campus,60.848,500:0,0,backward,55,54,60.848,72.43299999999999,72.55799999999999,73.05799999999999,72.55799999999999,73.05799999999999,72.80799999999999,73.05799999999999,73.18299999999999,72.93299999999999,73.05799999999999,0
501,2.11,1.5,1.407,3,1.5,1.0,3,3,1,3.0,3,2,3,1,2,1,2,3,3,1.835,1.81,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.71,1.76,1.71,1.71,1.71,1.785,1.735,1.71,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,169.063,501:0,0,forward,180,54,169.063,184.88799999999998,185.01299999999998,185.51299999999998,185.26299999999998,185.51299999999998,185.51299999999998,185.51299999999998,185.13799999999998,185.38799999999998,185.51299999999998,0
501,2.11,1.5,1.407,3,1.5,1.0,3,3,1,3.0,3,2,3,1,2,1,2,3,3,1.835,1.81,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.71,1.76,1.71,1.71,1.71,1.785,1.735,1.71,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,169.063,501:0,0,backward,54,180,169.063,184.88799999999998,185.01299999999998,185.51299999999998,185.26299999999998,185.51299999999998,185.51299999999998,185.51299999999998,185.13799999999998,185.38799999999998,185.51299999999998,0
502,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,2,3,1.752,1.677,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,2,3,3,1.677,1.727,1.677,1.677,1.677,1.602,1.702,1.677,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,28.384,502:0,0,forward,56,57,28.384,44.624,44.998999999999995,44.998999999999995,44.748999999999995,44.998999999999995,44.998999999999995,44.998999999999995,45.373999999999995,44.874,44.998999999999995,0
502,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,2,3,1.752,1.677,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,2,3,3,1.677,1.727,1.677,1.677,1.677,1.602,1.702,1.677,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,28.384,502:0,0,backward,57,56,28.384,44.624,44.998999999999995,44.998999999999995,44.748999999999995,44.998999999999995,44.998999999999995,44.998999999999995,45.373999999999995,44.874,44.998999999999995,0
503,2.33,1.0,2.33,3,3.0,2.5,3,3,3,3.0,3,1,3,1,1,1,1,3,3,2.481,2.456,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.356,2.406,2.356,2.356,2.356,2.431,2.381,2.356,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,114.682,503:0,0,forward,182,177,114.682,127.277,127.402,127.902,127.652,127.902,127.902,127.902,127.527,127.777,127.902,0
503,2.33,1.0,2.33,3,3.0,2.5,3,3,3,3.0,3,1,3,1,1,1,1,3,3,2.481,2.456,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.356,2.406,2.356,2.356,2.356,2.431,2.381,2.356,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,114.682,503:0,0,backward,177,182,114.682,127.277,127.402,127.902,127.652,127.902,127.902,127.902,127.527,127.777,127.902,0
504,2.64,1.0,2.64,3,3.0,3.0,3,3,3,3.0,3,3,3,2,1,1,1,3,3,2.498,2.673,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,1,1,2.373,2.423,2.373,2.573,2.373,2.648,2.398,2.373,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,campus,60.52,504:0,0,forward,171,381,60.52,73.03,72.155,73.655,73.405,73.655,72.655,73.655,72.28,73.53,73.655,0
504,2.64,1.0,2.64,3,3.0,3.0,3,3,3,3.0,3,3,3,2,1,1,1,3,3,2.498,2.673,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,1,1,2.373,2.423,2.373,2.573,2.373,2.648,2.398,2.373,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,campus,60.52,504:0,0,backward,381,171,60.52,73.03,72.155,73.655,73.405,73.655,72.655,73.655,72.28,73.53,73.655,0
505,2.08,1.5,1.387,3,1.0,3.0,3,3,1,1.0,3,1,3,3,2,1,1,3,3,1.621,1.796,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,1,1,1.496,1.596,1.496,1.746,1.496,1.771,1.521,1.496,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,15.643,505:0,0,forward,381,170,15.643,32.538,31.663,33.163,32.663,33.163,31.913,33.163,31.788,33.038,33.163,0
505,2.08,1.5,1.387,3,1.0,3.0,3,3,1,1.0,3,1,3,3,2,1,1,3,3,1.621,1.796,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,1,1,1.496,1.596,1.496,1.746,1.496,1.771,1.521,1.496,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,15.643,505:0,0,backward,170,381,15.643,32.538,31.663,33.163,32.663,33.163,31.913,33.163,31.788,33.038,33.163,0
506,2.36,1.5,1.573,2,3.0,3.0,3,3,3,1.0,3,1,3,3,2,1,1,3,3,1.751,1.926,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,1,1,1.626,1.726,1.626,1.876,1.626,1.901,1.651,1.626,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,19.42,506:0,0,forward,381,182,19.42,35.665000000000006,34.79,36.290000000000006,35.790000000000006,36.290000000000006,35.040000000000006,36.290000000000006,34.915000000000006,36.165000000000006,36.290000000000006,0
506,2.36,1.5,1.573,2,3.0,3.0,3,3,3,1.0,3,1,3,3,2,1,1,3,3,1.751,1.926,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,3,3,3,3,3,1,1,1.626,1.726,1.626,1.876,1.626,1.901,1.651,1.626,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,19.42,506:0,0,backward,182,381,19.42,35.665000000000006,34.79,36.290000000000006,35.790000000000006,36.290000000000006,35.040000000000006,36.290000000000006,34.915000000000006,36.165000000000006,36.290000000000006,0
507,2.36,1.0,2.36,3,3.0,3.0,3,3,3,3.0,3,1,2,1,1,1,1,3,3,2.502,2.427,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.327,2.427,2.327,2.377,2.327,2.452,2.352,2.327,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,134.234,507:0,0,forward,381,178,134.234,146.72400000000002,147.09900000000002,147.59900000000002,147.09900000000002,147.59900000000002,147.34900000000002,147.59900000000002,146.97400000000002,147.47400000000002,147.59900000000002,0
507,2.36,1.0,2.36,3,3.0,3.0,3,3,3,3.0,3,1,2,1,1,1,1,3,3,2.502,2.427,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.327,2.427,2.327,2.377,2.327,2.452,2.352,2.327,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,134.234,507:0,0,backward,178,381,134.234,146.72400000000002,147.09900000000002,147.59900000000002,147.09900000000002,147.59900000000002,147.34900000000002,147.59900000000002,146.97400000000002,147.47400000000002,147.59900000000002,0
508,1.84,1.5,1.227,2,1.0,3.0,2,3,1,1.0,1,1,3,3,1,2,2,2,3,1.659,1.684,3.0,3.0,2.0,3.0,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.584,1.684,1.584,1.634,1.584,1.609,1.609,1.584,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,19.572,508:0,0,forward,178,179,19.572,36.277,36.152,36.652,36.152,36.652,36.402,36.652,36.527,36.527,36.652,0
508,1.84,1.5,1.227,2,1.0,3.0,2,3,1,1.0,1,1,3,3,1,2,2,2,3,1.659,1.684,3.0,3.0,2.0,3.0,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.584,1.684,1.584,1.634,1.584,1.609,1.609,1.584,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,19.572,508:0,0,backward,179,178,19.572,36.277,36.152,36.652,36.152,36.652,36.402,36.652,36.527,36.527,36.652,0
