id,isw,is,WIEH,wPSQ,wSE,wSW,wCRw,wEoS,wEoO,wEoP,wETV,wEuF,wSLQ,wDIS,wSLP,wSTR,wCTV,shdwd12,shdwd17,dynwd12,dynwd17,tempwd12,tempwd17,humwd12,humwd17,shdwd21,shdwd08,shdwd05,shdwe05,shdwe08,shdwe12,shdwe17,shdwe21,lgtwd05,lgtwd08,lgtwd12,lgtwd17,lgtwd21,lgtwe05,lgtwe08,lgtwe12,lgtwe17,lgtwe21,aqiwd05,aqiwd08,aqiwd12,aqiwd17,aqiwd21,aqiwe05,aqiwe08,aqiwe12,aqiwe17,aqiwe21,tempwd05,humwd05,tempwd08,humwd08,temwd12,huwd12,temwd17,huwd17,temwd21,huwd21,tempwe05,humwe05,termpwe08,humwe08,tempwe12,humwe12,tempwe17,humwe17,tempwe21,humwe21,trfwd05,trfwd08,trfwd12,trfwd17,trfwd21,trfwe05,trfwe08,trfwe12,trfwe17,trfwe21,dynwd05,dynwd08,dynwd21,dynwe08,dynwe05,dynwe12,dynwe17,dynwe21,cdynwd05,cdynwd08,cdynwd12,cdynwd17,cdynwd21,cdynwe05,cdynwe08,cdynwe12,cdynwe17,cdynwe21,cWIEH,urbantype,length,segment_id,part_idx,source_node,target_node,segment_length,component_id
180,2.08,1.5,1.387,3,1.0,3.0,3,3,1,3.0,1,1,3,1,2,1,3,1,3,1.721,1.796,3.0,3.0,2.0,3.0,3,3,3,3,3,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,3,3,3,3,3,1,3,3,1.696,1.596,1.696,1.746,1.696,1.471,1.721,1.696,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,hospital,14.031,180:0,0,132,133,14.031,0
181,2.74,1.0,2.74,3,3.0,2.0,3,3,3,3.0,3,2,2,2,1,1,3,3,3,2.768,2.693,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,3,3,3,3,3,1,3,3,2.593,2.543,2.593,2.693,2.593,2.518,2.618,2.593,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,hospital,38.315,181:0,0,133,91,38.315,0
182,2.08,1.5,1.387,3,1.0,3.0,3,3,1,3.0,1,1,3,1,2,1,3,3,3,1.821,1.796,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,3,3,3,3,3,1,3,3,1.696,1.596,1.696,1.746,1.696,1.571,1.721,1.696,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,hospital,14.747,182:0,0,131,134,14.747,0
183,3.0,1.0,3.0,3,3.0,3.0,3,3,3,3.0,3,3,2,3,1,1,3,3,3,2.95,2.875,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,3,3,3,3,3,1,3,3,2.775,2.675,2.775,2.825,2.775,2.7,2.8,2.775,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,hospital,45.266,183:0,0,134,135,45.266,0
184,2.08,1.5,1.387,3,1.0,3.0,3,3,1,3.0,1,1,3,1,2,1,3,1,3,1.721,1.696,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,3,2,3,3,3,1,3,2,1.596,1.546,1.596,1.696,1.596,1.471,1.721,1.596,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,hospital,7.835,184:0,0,135,136,7.835,0
185,2.84,1.0,2.84,3,3.0,3.0,3,3,3,3.0,3,1,2,3,1,1,3,3,3,2.838,2.663,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,3,2,3,3,3,3,3,2,2.563,2.563,2.563,2.713,2.563,2.788,2.688,2.563,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,hospital,34.135,185:0,0,136,74,34.135,0
186,2.65,1.0,2.65,3,3.0,2.5,3,3,3,3.0,3,2,3,1,1,1,3,2,3,2.655,2.58,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.58,2.63,2.58,2.58,2.58,2.605,2.605,2.58,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,campus,77.448,186:0,0,22,137,77.448,0
187,2.43,1.5,1.62,3,3.0,1.5,3,3,2,3.0,2,1,3,2,2,1,3,3,3,1.784,1.859,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,1,2,3,1,1,2,1,1,1.659,1.909,1.659,1.659,1.659,1.834,1.684,1.659,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,14.423,187:0,0,138,139,14.423,0
188,2.69,1.0,2.69,3,3.0,2.5,3,3,3,3.0,3,1,2,2,1,1,3,3,3,2.633,2.558,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,1,3,3,2,2.458,2.558,2.458,2.408,2.458,2.683,2.583,2.458,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,98.295,188:0,0,139,140,98.295,0
189,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,2,2,1,3,2,3,1.652,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,2,1.577,1.577,1.577,1.627,1.577,1.702,1.702,1.577,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,18.578,189:0,0,140,141,18.578,0
190,2.44,1.0,2.44,3,3.0,3.0,3,3,3,1.0,2,2,2,1,1,1,3,2,3,2.408,2.483,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,3,3,3,3,3,3,3,2.383,2.333,2.383,2.383,2.383,2.458,2.408,2.383,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,21.499,190:0,0,140,142,21.499,0
191,2.6,1.0,2.6,3,3.0,3.0,3,3,3,3.0,3,1,2,1,1,1,3,3,3,2.67,2.595,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,2.495,2.595,2.495,2.545,2.495,2.62,2.52,2.495,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,154.44,191:0,0,65,141,154.44,0
192,2.53,1.0,2.53,3,3.0,2.5,3,3,2,3.0,3,2,1,1,1,1,3,3,3,2.621,2.496,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,3,3,3,1,3,2,2,3,2.446,2.446,2.446,2.496,2.446,2.471,2.321,2.446,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,133.229,192:0,0,143,144,133.229,0
193,2.52,1.0,2.52,3,3.0,3.0,3,3,3,1.5,2,1,3,3,1,1,2,1,3,2.514,2.589,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.489,2.489,2.489,2.439,2.489,2.464,2.514,2.489,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,79.545,193:0,0,17,145,79.545,0
194,2.72,1.0,2.72,3,3.0,3.0,3,3,3,3.0,2,2,3,3,1,1,2,1,3,2.654,2.729,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.629,2.629,2.629,2.579,2.629,2.604,2.654,2.629,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,campus,73.951,194:0,0,11,146,73.951,0
195,2.15,1.0,2.15,3,3.0,1.5,3,3,2,3.0,3,1,2,1,1,1,1,2,3,2.305,2.28,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.18,2.23,2.18,2.18,2.18,2.255,2.205,2.18,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,162.126,195:0,0,146,147,162.126,0
196,2.0,1.5,1.333,3,1.0,3.0,3,3,1,1.0,2,1,3,2,2,1,2,3,3,1.783,1.758,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,1,1,1,3,1.658,1.708,1.658,1.458,1.658,1.533,1.483,1.658,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,14.72,196:0,0,145,148,14.72,0
197,2.4,1.0,2.4,2,3.0,3.0,3,3,3,3.0,3,1,3,1,1,1,2,3,3,2.53,2.505,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.405,2.455,2.405,2.405,2.405,2.48,2.43,2.405,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,79.172,197:0,0,148,149,79.172,0
198,2.16,1.5,1.44,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,3,2,3,1.808,1.833,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,1,1,1,3,1.733,1.783,1.733,1.533,1.733,1.558,1.558,1.733,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,21.424,198:0,0,145,150,21.424,0
199,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,2,2,1,3,2,3,1.752,1.777,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,1,1,1,3,1.677,1.727,1.677,1.477,1.677,1.502,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,26.549,199:0,0,146,148,26.549,0
200,1.92,1.5,1.28,3,1.0,3.0,3,3,1,1.0,1,1,3,1,2,1,3,2,3,1.696,1.721,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,1,1,1,3,1.621,1.671,1.621,1.421,1.621,1.446,1.446,1.621,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,18.982,200:0,0,146,145,18.982,0
201,2.16,1.5,1.44,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,3,2,3,1.808,1.833,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,1,1,1,3,1.733,1.783,1.733,1.533,1.733,1.558,1.558,1.733,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,11.988,201:0,0,150,146,11.988,0
202,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,2,2,1,3,3,3,1.802,1.777,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,1,1,1,3,1.677,1.727,1.677,1.477,1.677,1.552,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,21.299,202:0,0,150,148,21.299,0
203,2.56,1.0,2.56,3,3.0,3.0,3,3,3,3.0,2,3,2,2,1,1,1,2,3,2.592,2.567,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.467,2.517,2.467,2.467,2.467,2.542,2.492,2.467,Reasonably age-friendly,More age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,campus,160.585,203:0,0,150,151,160.585,0
204,2.44,1.0,2.44,3,3.0,3.0,3,3,3,1.0,2,2,3,2,1,1,2,2,3,2.508,2.533,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.433,2.483,2.433,2.433,2.433,2.458,2.458,2.433,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,78.735,204:0,0,151,152,78.735,0
205,2.07,1.0,2.07,3,1.5,1.0,3,3,2,3.0,2,1,3,1,1,1,2,3,3,2.299,2.274,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.174,2.224,2.174,2.174,2.174,2.249,2.199,2.174,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,58.434,205:0,0,152,153,58.434,0
206,2.19,1.0,2.19,3,3.0,1.5,3,3,2,3.0,2,1,3,1,1,1,2,2,3,2.333,2.358,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.258,2.308,2.258,2.258,2.258,2.283,2.283,2.258,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,92.124,206:0,0,154,150,92.124,0
207,2.38,1.0,2.38,3,3.0,2.0,3,3,3,3.0,3,2,3,1,1,1,1,1,3,2.416,2.491,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.391,2.391,2.391,2.341,2.391,2.366,2.416,2.391,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,50.008,207:0,0,149,155,50.008,0
208,2.33,1.0,2.33,3,3.0,2.5,3,3,3,3.0,3,1,2,1,1,1,1,2,3,2.231,2.406,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,1,3,3,3,3,3,3,3,2.306,2.406,2.306,2.356,2.306,2.381,2.331,2.306,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,88.0,208:0,0,155,156,88.0,0
209,1.99,1.0,1.99,3,1.5,3.0,3,3,2,1.0,3,1,3,1,1,1,1,2,3,1.993,2.218,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,1,3,3,3,3,3,3,3,2.118,2.168,2.118,2.118,2.118,2.143,2.143,2.118,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,31.767,209:0,0,139,157,31.767,0
210,1.72,1.5,1.147,3,1.0,3.0,2,2,1,1.0,1,1,3,2,2,1,2,1,3,1.553,1.628,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.528,1.578,1.528,1.528,1.528,1.503,1.553,1.528,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,32.357,210:0,0,158,155,32.357,0
211,1.56,1.5,1.04,3,1.0,3.0,2,3,1,1.0,1,1,3,1,1,2,1,3,3,1.578,1.553,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.453,1.503,1.453,1.453,1.453,1.528,1.478,1.453,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,20.541,211:0,0,155,159,20.541,0
212,2.32,1.0,2.32,3,3.0,3.0,3,3,3,1.0,2,2,2,1,1,1,2,1,3,2.374,2.399,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.299,2.349,2.299,2.299,2.299,2.324,2.324,2.299,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,48.834,212:0,0,158,154,48.834,0
215,1.92,1.5,1.28,3,1.0,3.0,3,3,1,1.0,1,1,3,1,2,1,3,1,3,1.646,1.721,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.621,1.671,1.621,1.621,1.621,1.596,1.646,1.621,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,29.868,215:0,0,154,149,29.868,0
216,2.57,1.0,2.57,3,3.0,2.5,3,3,3,3.0,3,1,2,1,1,1,3,3,3,2.649,2.574,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,2.474,2.624,2.474,2.574,2.474,2.599,2.499,2.474,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,132.807,216:0,0,142,117,132.807,0
217,2.02,2.0,1.01,3,3.0,2.0,2,2,3,1.5,2,1,2,2,2,2,1,3,3,1.557,1.482,3.0,3.0,2.0,3.0,3,1,3,3,1,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.382,1.432,1.382,1.382,1.382,1.507,1.407,1.382,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,41.04,217:0,0,160,142,41.04,0
218,2.19,1.0,2.19,3,3.0,1.5,3,3,3,1.5,2,1,2,1,1,1,2,3,3,2.383,2.308,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.208,2.308,2.208,2.258,2.208,2.333,2.233,2.208,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,55.886,218:0,0,153,161,55.886,0
